"dataset","fold","grid_neighborhood","grid_topology","grid_size_x","grid_size_y","rlen","radius","alpha1","alpha2","empty_neurons","qe_val"
"scene","fold1","gaussian","rectangular",2,3,1500,3,0.5,0.001,0,0.196560335022312
"scene","fold1","gaussian","rectangular",2,3,500,5,0.5,0.001,0,0.198070060436943
"scene","fold1","gaussian","rectangular",2,3,1000,5,0.5,0.001,0,0.197965066198041
"scene","fold1","gaussian","rectangular",2,3,1500,5,0.5,0.001,0,0.197875395014667
"scene","fold1","gaussian","rectangular",2,3,500,7,0.5,0.001,0,0.197516095606923
"scene","fold1","gaussian","rectangular",2,3,1000,7,0.5,0.001,0,0.198498161210869
"scene","fold1","gaussian","rectangular",2,3,1500,7,0.5,0.001,0,0.197387983009997
"scene","fold1","gaussian","rectangular",2,3,500,3,0.1,0.001,0,0.196450123729691
"scene","fold1","gaussian","rectangular",2,3,1000,3,0.1,0.001,0,0.199536576678599
"scene","fold1","gaussian","rectangular",2,3,1500,3,0.1,0.001,0,0.196490165303249
"scene","fold1","gaussian","rectangular",2,3,500,5,0.1,0.001,2,0.196490165303249
"scene","fold1","gaussian","rectangular",2,3,1000,5,0.1,0.001,1,0.196490165303249
"scene","fold1","gaussian","rectangular",2,3,1500,5,0.1,0.001,0,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,500,7,0.1,0.001,2,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,1000,7,0.1,0.001,2,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,1500,7,0.1,0.001,2,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,500,3,0.05,0.001,2,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,1000,3,0.05,0.001,1,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,1500,3,0.05,0.001,1,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,500,5,0.05,0.001,2,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,1000,5,0.05,0.001,2,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,1500,5,0.05,0.001,2,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,500,7,0.05,0.001,2,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,1000,7,0.05,0.001,2,0.19984591127832
"scene","fold1","gaussian","rectangular",2,3,1500,7,0.05,0.001,1,0.19984591127832
"scene","fold1","gaussian","hexagonal",2,3,500,3,0.5,0.01,0,0.17263164425826
"scene","fold1","gaussian","hexagonal",2,3,1000,3,0.5,0.01,0,0.174481669175404
"scene","fold1","gaussian","hexagonal",2,3,1500,3,0.5,0.01,0,0.174966133968747
"scene","fold1","gaussian","hexagonal",2,3,500,5,0.5,0.01,0,0.172166918731359
"scene","fold1","gaussian","hexagonal",2,3,1000,5,0.5,0.01,0,0.173655966602617
"scene","fold1","gaussian","hexagonal",2,3,1500,5,0.5,0.01,0,0.17285260681365
"scene","fold1","gaussian","hexagonal",2,3,500,7,0.5,0.01,0,0.173654683987759
"scene","fold1","gaussian","hexagonal",2,3,1000,7,0.5,0.01,0,0.173715800547566
"scene","fold1","gaussian","hexagonal",2,3,1500,7,0.5,0.01,0,0.168822934456085
"scene","fold1","gaussian","hexagonal",2,3,500,3,0.1,0.01,0,0.173516881237203
"scene","fold1","gaussian","hexagonal",2,3,1000,3,0.1,0.01,0,0.172107524525285
"scene","fold1","gaussian","hexagonal",2,3,1500,3,0.1,0.01,0,0.171485816726287
"scene","fold1","gaussian","hexagonal",2,3,500,5,0.1,0.01,1,0.171485816726287
"scene","fold1","gaussian","hexagonal",2,3,1000,5,0.1,0.01,0,0.171666727527292
"scene","fold1","gaussian","hexagonal",2,3,1500,5,0.1,0.01,0,0.173169229972187
"scene","fold1","gaussian","hexagonal",2,3,500,7,0.1,0.01,1,0.173169229972187
"scene","fold1","gaussian","hexagonal",2,3,1000,7,0.1,0.01,1,0.173169229972187
"scene","fold1","gaussian","hexagonal",2,3,1500,7,0.1,0.01,0,0.173641556526539
"scene","fold1","gaussian","hexagonal",2,3,500,3,0.05,0.01,0,0.170219802567405
"scene","fold1","gaussian","hexagonal",2,3,1000,3,0.05,0.01,0,0.17144411490271
"scene","fold1","gaussian","hexagonal",2,3,1500,3,0.05,0.01,0,0.168943752468697
"scene","fold1","gaussian","hexagonal",2,3,500,5,0.05,0.01,1,0.168943752468697
"scene","fold1","gaussian","hexagonal",2,3,1000,5,0.05,0.01,1,0.168943752468697
"scene","fold1","gaussian","hexagonal",2,3,1500,5,0.05,0.01,1,0.168943752468697
"scene","fold1","gaussian","hexagonal",2,3,500,7,0.05,0.01,0,0.169522351439266
"scene","fold1","gaussian","hexagonal",2,3,1000,7,0.05,0.01,1,0.169522351439266
"scene","fold1","gaussian","hexagonal",2,3,1500,7,0.05,0.01,0,0.169218848428556
"scene","fold1","gaussian","hexagonal",2,3,500,3,0.5,0.005,0,0.173428572049856
"scene","fold1","gaussian","hexagonal",2,3,1000,3,0.5,0.005,0,0.171751104606438
"scene","fold1","gaussian","hexagonal",2,3,1500,3,0.5,0.005,0,0.170060826119608
"scene","fold1","gaussian","hexagonal",2,3,500,5,0.5,0.005,0,0.174348458933471
"scene","fold1","gaussian","hexagonal",2,3,1000,5,0.5,0.005,0,0.174852018957286
"scene","fold1","gaussian","hexagonal",2,3,1500,5,0.5,0.005,0,0.171965496856513
"scene","fold1","gaussian","hexagonal",2,3,500,7,0.5,0.005,0,0.173407954901868
"scene","fold1","gaussian","hexagonal",2,3,1000,7,0.5,0.005,0,0.171610220386603
"scene","fold1","gaussian","hexagonal",2,3,1500,7,0.5,0.005,0,0.175151865323476
"scene","fold1","gaussian","hexagonal",2,3,500,3,0.1,0.005,0,0.172109128235763
"scene","fold1","gaussian","hexagonal",2,3,1000,3,0.1,0.005,0,0.171767425670448
"scene","fold1","gaussian","hexagonal",2,3,1500,3,0.1,0.005,0,0.172973365033322
"scene","fold1","gaussian","hexagonal",2,3,500,5,0.1,0.005,1,0.172973365033322
"scene","fold1","gaussian","hexagonal",2,3,1000,5,0.1,0.005,0,0.170596724114555
"scene","fold1","gaussian","hexagonal",2,3,1500,5,0.1,0.005,0,0.171205923870767
"scene","fold1","gaussian","hexagonal",2,3,500,7,0.1,0.005,1,0.171205923870767
"scene","fold1","gaussian","hexagonal",2,3,1000,7,0.1,0.005,0,0.169160465284354
"scene","fold1","gaussian","hexagonal",2,3,1500,7,0.1,0.005,0,0.169205547428678
"scene","fold1","gaussian","hexagonal",2,3,500,3,0.05,0.005,0,0.167898526037318
"scene","fold1","gaussian","hexagonal",2,3,1000,3,0.05,0.005,1,0.167898526037318
"scene","fold1","gaussian","hexagonal",2,3,1500,3,0.05,0.005,0,0.171318704673474
"scene","fold1","gaussian","hexagonal",2,3,500,5,0.05,0.005,1,0.171318704673474
"scene","fold1","gaussian","hexagonal",2,3,1000,5,0.05,0.005,1,0.171318704673474
"scene","fold1","gaussian","hexagonal",2,3,1500,5,0.05,0.005,1,0.171318704673474
"scene","fold1","gaussian","hexagonal",2,3,500,7,0.05,0.005,1,0.171318704673474
"scene","fold1","gaussian","hexagonal",2,3,1000,7,0.05,0.005,1,0.171318704673474
"scene","fold1","gaussian","hexagonal",2,3,1500,7,0.05,0.005,1,0.171318704673474
"scene","fold1","gaussian","hexagonal",2,3,500,3,0.5,0.001,0,0.173727771608486
"scene","fold1","gaussian","hexagonal",2,3,1000,3,0.5,0.001,0,0.172818756827078
"scene","fold1","gaussian","hexagonal",2,3,1500,3,0.5,0.001,0,0.171903924771802
"scene","fold1","gaussian","hexagonal",2,3,500,5,0.5,0.001,0,0.168866845275047
"scene","fold1","gaussian","hexagonal",2,3,1000,5,0.5,0.001,0,0.168494251438265
"scene","fold1","gaussian","hexagonal",2,3,1500,5,0.5,0.001,0,0.171963099482935
"scene","fold1","gaussian","hexagonal",2,3,500,7,0.5,0.001,0,0.172976800384929
"scene","fold1","gaussian","hexagonal",2,3,1000,7,0.5,0.001,0,0.171153220230765
"scene","fold1","gaussian","hexagonal",2,3,1500,7,0.5,0.001,0,0.174877336505364
"scene","fold1","gaussian","hexagonal",2,3,500,3,0.1,0.001,0,0.170979910348586
"scene","fold1","gaussian","hexagonal",2,3,1000,3,0.1,0.001,0,0.169445327585936
"scene","fold1","gaussian","hexagonal",2,3,1500,3,0.1,0.001,0,0.169875070695874
"scene","fold1","gaussian","hexagonal",2,3,500,5,0.1,0.001,1,0.169875070695874
"scene","fold1","gaussian","hexagonal",2,3,1000,5,0.1,0.001,0,0.17056394632933
"scene","fold1","gaussian","hexagonal",2,3,1500,5,0.1,0.001,1,0.17056394632933
"scene","fold1","gaussian","hexagonal",2,3,500,7,0.1,0.001,0,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,1000,7,0.1,0.001,1,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,1500,7,0.1,0.001,1,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,500,3,0.05,0.001,1,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,1000,3,0.05,0.001,1,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,1500,3,0.05,0.001,1,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,500,5,0.05,0.001,1,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,1000,5,0.05,0.001,1,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,1500,5,0.05,0.001,1,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,500,7,0.05,0.001,1,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,1000,7,0.05,0.001,1,0.169609002599347
"scene","fold1","gaussian","hexagonal",2,3,1500,7,0.05,0.001,1,0.169609002599347
"scene","fold1","bubble","rectangular",2,3,500,3,0.5,0.01,0,0.190065375933361
"scene","fold1","bubble","rectangular",2,3,1000,3,0.5,0.01,0,0.0662252985462122
"scene","fold1","bubble","rectangular",2,3,1500,3,0.5,0.01,0,0.0658112011719645
"scene","fold1","bubble","rectangular",2,3,500,5,0.5,0.01,0,0.0651871786694832
"scene","fold1","bubble","rectangular",2,3,1000,5,0.5,0.01,0,0.0652978651404208
"scene","fold1","bubble","rectangular",2,3,1500,5,0.5,0.01,0,0.0655477322396971
"scene","fold1","bubble","rectangular",2,3,500,7,0.5,0.01,0,0.0667406757157012
"scene","fold1","bubble","rectangular",2,3,1000,7,0.5,0.01,0,0.0653941616240474
"scene","fold1","bubble","rectangular",2,3,1500,7,0.5,0.01,0,0.0655737761369788
"scene","fold1","bubble","rectangular",2,3,500,3,0.1,0.01,0,0.0654643278235441
"scene","fold1","bubble","rectangular",2,3,1000,3,0.1,0.01,0,0.0666097920113213
"scene","fold1","bubble","rectangular",2,3,1500,3,0.1,0.01,0,0.0665613372856858
"scene","fold1","bubble","rectangular",2,3,500,5,0.1,0.01,1,0.0665613372856858
"scene","fold1","bubble","rectangular",2,3,1000,5,0.1,0.01,0,0.0667633814908522
"scene","fold1","bubble","rectangular",2,3,1500,5,0.1,0.01,0,0.0659205404229915
"scene","fold1","bubble","rectangular",2,3,500,7,0.1,0.01,1,0.0659205404229915
"scene","fold1","bubble","rectangular",2,3,1000,7,0.1,0.01,0,0.0661221463959235
"scene","fold1","bubble","rectangular",2,3,1500,7,0.1,0.01,0,0.0654407821385392
"scene","fold1","bubble","rectangular",2,3,500,3,0.05,0.01,0,0.0653396024103763
"scene","fold1","bubble","rectangular",2,3,1000,3,0.05,0.01,0,0.0655969054435386
"scene","fold1","bubble","rectangular",2,3,1500,3,0.05,0.01,0,0.0655603742879019
"scene","fold1","bubble","rectangular",2,3,500,5,0.05,0.01,0,0.0657354453725637
"scene","fold1","bubble","rectangular",2,3,1000,5,0.05,0.01,1,0.0657354453725637
"scene","fold1","bubble","rectangular",2,3,1500,5,0.05,0.01,1,0.0657354453725637
"scene","fold1","bubble","rectangular",2,3,500,7,0.05,0.01,0,0.0663049868210499
"scene","fold1","bubble","rectangular",2,3,1000,7,0.05,0.01,2,0.0663049868210499
"scene","fold1","bubble","rectangular",2,3,1500,7,0.05,0.01,1,0.0663049868210499
"scene","fold1","bubble","rectangular",2,3,500,3,0.5,0.005,0,0.0652486977531934
"scene","fold1","bubble","rectangular",2,3,1000,3,0.5,0.005,0,0.0652280130484036
"scene","fold1","bubble","rectangular",2,3,1500,3,0.5,0.005,0,0.0654418211201954
"scene","fold1","bubble","rectangular",2,3,500,5,0.5,0.005,0,0.0662644045610078
"scene","fold1","bubble","rectangular",2,3,1000,5,0.5,0.005,0,0.0653487231183195
"scene","fold1","bubble","rectangular",2,3,1500,5,0.5,0.005,0,0.0653785353150579
"scene","fold1","bubble","rectangular",2,3,500,7,0.5,0.005,0,0.0653097993248507
"scene","fold1","bubble","rectangular",2,3,1000,7,0.5,0.005,0,0.0652611937877236
"scene","fold1","bubble","rectangular",2,3,1500,7,0.5,0.005,0,0.0652615120295828
"scene","fold1","bubble","rectangular",2,3,500,3,0.1,0.005,0,0.0653607610919379
"scene","fold1","bubble","rectangular",2,3,1000,3,0.1,0.005,0,0.0654639645755741
"scene","fold1","bubble","rectangular",2,3,1500,3,0.1,0.005,0,0.0660077829604001
"scene","fold1","bubble","rectangular",2,3,500,5,0.1,0.005,0,0.0654033591263913
"scene","fold1","bubble","rectangular",2,3,1000,5,0.1,0.005,0,0.0656043965994609
"scene","fold1","bubble","rectangular",2,3,1500,5,0.1,0.005,0,0.0655490101765644
"scene","fold1","bubble","rectangular",2,3,500,7,0.1,0.005,0,0.0653322347502777
"scene","fold1","bubble","rectangular",2,3,1000,7,0.1,0.005,0,0.0654653342406079
"scene","fold1","bubble","rectangular",2,3,1500,7,0.1,0.005,1,0.0654653342406079
"scene","fold1","bubble","rectangular",2,3,500,3,0.05,0.005,0,0.0652939773367038
"scene","fold1","bubble","rectangular",2,3,1000,3,0.05,0.005,1,0.0652939773367038
"scene","fold1","bubble","rectangular",2,3,1500,3,0.05,0.005,0,0.0661138436605198
"scene","fold1","bubble","rectangular",2,3,500,5,0.05,0.005,2,0.0661138436605198
"scene","fold1","bubble","rectangular",2,3,1000,5,0.05,0.005,1,0.0661138436605198
"scene","fold1","bubble","rectangular",2,3,1500,5,0.05,0.005,1,0.0661138436605198
"scene","fold1","bubble","rectangular",2,3,500,7,0.05,0.005,0,0.0661351522902117
"scene","fold1","bubble","rectangular",2,3,1000,7,0.05,0.005,0,0.0653047173871069
"scene","fold1","bubble","rectangular",2,3,1500,7,0.05,0.005,1,0.0653047173871069
"scene","fold1","bubble","rectangular",2,3,500,3,0.5,0.001,0,0.0651461273981543
"scene","fold1","bubble","rectangular",2,3,1000,3,0.5,0.001,0,0.065186203961431
"scene","fold1","bubble","rectangular",2,3,1500,3,0.5,0.001,0,0.0651540366650292
"scene","fold1","bubble","rectangular",2,3,500,5,0.5,0.001,0,0.0653189675807086
"scene","fold1","bubble","rectangular",2,3,1000,5,0.5,0.001,0,0.0651289436061357
"scene","fold1","bubble","rectangular",2,3,1500,5,0.5,0.001,0,0.0652878387676663
"scene","fold1","bubble","rectangular",2,3,500,7,0.5,0.001,0,0.065254917609431
"scene","fold1","bubble","rectangular",2,3,1000,7,0.5,0.001,0,0.0653950767506248
"scene","fold1","bubble","rectangular",2,3,1500,7,0.5,0.001,0,0.065275193125584
"scene","fold1","bubble","rectangular",2,3,500,3,0.1,0.001,0,0.0652920581856126
"scene","fold1","bubble","rectangular",2,3,1000,3,0.1,0.001,0,0.0660978029708347
"scene","fold1","bubble","rectangular",2,3,1500,3,0.1,0.001,0,0.0652409157307267
"scene","fold1","bubble","rectangular",2,3,500,5,0.1,0.001,1,0.0652409157307267
"scene","fold1","bubble","rectangular",2,3,1000,5,0.1,0.001,0,0.0660193194261266
"scene","fold1","bubble","rectangular",2,3,1500,5,0.1,0.001,1,0.0660193194261266
"scene","fold1","bubble","rectangular",2,3,500,7,0.1,0.001,1,0.0660193194261266
"scene","fold1","bubble","rectangular",2,3,1000,7,0.1,0.001,1,0.0660193194261266
"scene","fold1","bubble","rectangular",2,3,1500,7,0.1,0.001,0,0.0666902383318592
"scene","fold1","bubble","rectangular",2,3,500,3,0.05,0.001,1,0.0666902383318592
"scene","fold1","bubble","rectangular",2,3,1000,3,0.05,0.001,0,0.0652523445375675
"scene","fold1","bubble","rectangular",2,3,1500,3,0.05,0.001,0,0.0652714639387719
"scene","fold1","bubble","rectangular",2,3,500,5,0.05,0.001,1,0.0652714639387719
"scene","fold1","bubble","rectangular",2,3,1000,5,0.05,0.001,1,0.0652714639387719
"scene","fold1","bubble","rectangular",2,3,1500,5,0.05,0.001,1,0.0652714639387719
"scene","fold1","bubble","rectangular",2,3,500,7,0.05,0.001,1,0.0652714639387719
"scene","fold1","bubble","rectangular",2,3,1000,7,0.05,0.001,1,0.0652714639387719
"scene","fold1","bubble","rectangular",2,3,1500,7,0.05,0.001,1,0.0652714639387719
"scene","fold1","bubble","hexagonal",2,3,500,3,0.5,0.01,0,0.0652559756289222
"scene","fold1","bubble","hexagonal",2,3,1000,3,0.5,0.01,0,0.0664397360283722
"scene","fold1","bubble","hexagonal",2,3,1500,3,0.5,0.01,0,0.0653030364398239
"scene","fold1","bubble","hexagonal",2,3,500,5,0.5,0.01,0,0.0660835380976492
"scene","fold1","bubble","hexagonal",2,3,1000,5,0.5,0.01,0,0.0654327677554969
"scene","fold1","bubble","hexagonal",2,3,1500,5,0.5,0.01,0,0.200647286821595
"scene","fold1","bubble","hexagonal",2,3,500,7,0.5,0.01,0,0.0661992316563227
"scene","fold1","bubble","hexagonal",2,3,1000,7,0.5,0.01,0,0.0651945518688885
"scene","fold1","bubble","hexagonal",2,3,1500,7,0.5,0.01,0,0.0657498406518367
"scene","fold1","bubble","hexagonal",2,3,500,3,0.1,0.01,0,0.065944320158632
"scene","fold1","bubble","hexagonal",2,3,1000,3,0.1,0.01,0,0.0653455956711897
"scene","fold1","bubble","hexagonal",2,3,1500,3,0.1,0.01,0,0.0656015899293361
"scene","fold1","bubble","hexagonal",2,3,500,5,0.1,0.01,0,0.0663536314299366
"scene","fold1","bubble","hexagonal",2,3,1000,5,0.1,0.01,0,0.0660669419023593
"scene","fold1","bubble","hexagonal",2,3,1500,5,0.1,0.01,0,0.065350852889893
"scene","fold1","bubble","hexagonal",2,3,500,7,0.1,0.01,0,0.0667562067185122
"scene","fold1","bubble","hexagonal",2,3,1000,7,0.1,0.01,0,0.19908202731586
"scene","fold1","bubble","hexagonal",2,3,1500,7,0.1,0.01,0,0.0655013821927022
"scene","fold1","bubble","hexagonal",2,3,500,3,0.05,0.01,0,0.0661546965003847
"scene","fold1","bubble","hexagonal",2,3,1000,3,0.05,0.01,0,0.0661878844566995
"scene","fold1","bubble","hexagonal",2,3,1500,3,0.05,0.01,0,0.0668119252348067
"scene","fold1","bubble","hexagonal",2,3,500,5,0.05,0.01,0,0.0655385525152879
"scene","fold1","bubble","hexagonal",2,3,1000,5,0.05,0.01,0,0.0661339713921656
"scene","fold1","bubble","hexagonal",2,3,1500,5,0.05,0.01,1,0.0661339713921656
"scene","fold1","bubble","hexagonal",2,3,500,7,0.05,0.01,0,0.0658730454853348
"scene","fold1","bubble","hexagonal",2,3,1000,7,0.05,0.01,0,0.0665652768851825
"scene","fold1","bubble","hexagonal",2,3,1500,7,0.05,0.01,0,0.0662323590157675
"scene","fold1","bubble","hexagonal",2,3,500,3,0.5,0.005,0,0.066010547336805
"scene","fold1","bubble","hexagonal",2,3,1000,3,0.5,0.005,0,0.0651185193759014
"scene","fold1","bubble","hexagonal",2,3,1500,3,0.5,0.005,0,0.0652957811202208
"scene","fold1","bubble","hexagonal",2,3,500,5,0.5,0.005,0,0.0653962393566563
"scene","fold1","bubble","hexagonal",2,3,1000,5,0.5,0.005,0,0.215088629873468
"scene","fold1","bubble","hexagonal",2,3,1500,5,0.5,0.005,0,0.0651850652106934
"scene","fold1","bubble","hexagonal",2,3,500,7,0.5,0.005,0,0.0661469995395148
"scene","fold1","bubble","hexagonal",2,3,1000,7,0.5,0.005,0,0.0656310567463272
"scene","fold1","bubble","hexagonal",2,3,1500,7,0.5,0.005,0,0.065181005478591
"scene","fold1","bubble","hexagonal",2,3,500,3,0.1,0.005,0,0.066141854992314
"scene","fold1","bubble","hexagonal",2,3,1000,3,0.1,0.005,0,0.0661062265900301
"scene","fold1","bubble","hexagonal",2,3,1500,3,0.1,0.005,0,0.0660551853179278
"scene","fold1","bubble","hexagonal",2,3,500,5,0.1,0.005,0,0.202092875850905
"scene","fold1","bubble","hexagonal",2,3,1000,5,0.1,0.005,0,0.0663074235934643
"scene","fold1","bubble","hexagonal",2,3,1500,5,0.1,0.005,0,0.0652311223711537
"scene","fold1","bubble","hexagonal",2,3,500,7,0.1,0.005,0,0.0662584602825211
"scene","fold1","bubble","hexagonal",2,3,1000,7,0.1,0.005,0,0.201904309988038
"scene","fold1","bubble","hexagonal",2,3,1500,7,0.1,0.005,1,0.201904309988038
"scene","fold1","bubble","hexagonal",2,3,500,3,0.05,0.005,0,0.0661035258913354
"scene","fold1","bubble","hexagonal",2,3,1000,3,0.05,0.005,1,0.0661035258913354
"scene","fold1","bubble","hexagonal",2,3,1500,3,0.05,0.005,0,0.065497676821637
"scene","fold1","bubble","hexagonal",2,3,500,5,0.05,0.005,0,0.0668877083616977
"scene","fold1","bubble","hexagonal",2,3,1000,5,0.05,0.005,0,0.0653926762271112
"scene","fold1","bubble","hexagonal",2,3,1500,5,0.05,0.005,1,0.0653926762271112
"scene","fold1","bubble","hexagonal",2,3,500,7,0.05,0.005,0,0.0667195418325404
"scene","fold1","bubble","hexagonal",2,3,1000,7,0.05,0.005,0,0.222117757312787
"scene","fold1","bubble","hexagonal",2,3,1500,7,0.05,0.005,0,0.0661486586243138
"scene","fold1","bubble","hexagonal",2,3,500,3,0.5,0.001,0,0.0662002535303946
"scene","fold1","bubble","hexagonal",2,3,1000,3,0.5,0.001,0,0.0651376786707478
"scene","fold1","bubble","hexagonal",2,3,1500,3,0.5,0.001,0,0.0651966622606574
"scene","fold1","bubble","hexagonal",2,3,500,5,0.5,0.001,0,0.0651304808071402
"scene","fold1","bubble","hexagonal",2,3,1000,5,0.5,0.001,0,0.0651452985706358
"scene","fold1","bubble","hexagonal",2,3,1500,5,0.5,0.001,0,0.0661061007700186
"scene","fold1","bubble","hexagonal",2,3,500,7,0.5,0.001,0,0.0652369042639735
"scene","fold1","bubble","hexagonal",2,3,1000,7,0.5,0.001,0,0.0651467168333887
"scene","fold1","bubble","hexagonal",2,3,1500,7,0.5,0.001,0,0.0651567846196971
"scene","fold1","bubble","hexagonal",2,3,500,3,0.1,0.001,0,0.06605076273047
"scene","fold1","bubble","hexagonal",2,3,1000,3,0.1,0.001,0,0.065113713424333
"scene","fold1","bubble","hexagonal",2,3,1500,3,0.1,0.001,0,0.0652890399948246
"scene","fold1","bubble","hexagonal",2,3,500,5,0.1,0.001,0,0.0660286036613731
"scene","fold1","bubble","hexagonal",2,3,1000,5,0.1,0.001,0,0.0659835529830447
